youtube_id	yt_title	yt_channel	catalog_artist	catalog_title	verdict	playable	reason	n_tracks
k4Bo4ZeYrGk	REO Speedwagon - Can't Fight This Feeling (Audio)	RSpwagonVEVO	REO Speedwagon	Can't Fight This Feeling	ok	Y		1
FtOnSQvz8yc	Limp Bizkit - Break Stuff	DrecoTheDragon88	Limp Bizkit	Break Stuff	ok	Y		1
sKtl7-_6AjE	One Step Closer	Linkin Park - Topic	Linkin Park	One Step Closer	ok	Y		1
WHRnvjCkTsw	A Tribe Called Quest - Electric Relaxation (Official HD Video)	TribeCalledQuestVEVO	A Tribe Called Quest	Electric Relaxation	ok	Y		2
fcFrvYIk9Us	The Unforgiven II	Metallica - Topic	Metallica	The Unforgiven	ok	Y		1
-Y3_m_85rKs	La Canzone Di Marinella	Fabrizio De André - Topic	Fabrizio De André	La canzone di Marinella	ok	Y		1
cSZf8ZYHV7o	Cemetery Gates	PANTERA - Topic	Pantera	Cemetery Gates	ok	Y		1
WG3qnNkmqvU	UGK (Underground Kingz) - Int'l Players Anthem (I Choose You) (Official Video) ft. Outkast	UGKVEVO	UGK	International Players Anthem (I Choose You)	ok	Y		1
22_VfqXoows	Lil Wayne - 6 Foot 7 Foot (Edited) ft. Cory Gunz	LilWayneVEVO	Lil Wayne	6 Foot 7 Foot	ok	Y		1
RPEkg_PPqas	Jurassic 5 - Whats Golden	Sub Woofer	Jurassic 5	What's Golden	ok	Y		1
fXJc2NYwHjw	Souls Of Mischief - 93 'Til Infinity (Official Video)	SoulsOfMischiefVEVO	Souls of Mischief	93 'til Infinity	ok	Y		1
HAEMSh5Nk5Y	Worst Comes To Worst	Dilated Peoples - Topic	Dilated Peoples	Worst Comes to Worst	ok	Y		1
DRS_PpOrUZ4	Drake - In My Feelings	DrakeVEVO	Drake	In My Feelings	ok	Y		1
ugD3_yt756w	Hit 'Em Up	2Pac - Topic	2Pac	Hit 'Em Up	ok	Y		1
swKFu9WOseE	De La Soul - Me, Myself And I	shark5981	De La Soul	Me Myself and I	ok	Y		1
pgN-vvVVxMA	XXXTENTACION - SAD!	XXXTENTACION	XXXTentacion	SAD!	ok	Y		1
HdOhwPovkHI	Check Yo Self	Ice Cube - Topic	Ice Cube	Check Yo Self	ok	Y		1
U_u6mqary2A	The World Is Yours	Nas - Topic	Nas	The World Is Yours	ok	Y		2
mAo9SVHRebA	アニメ『NieR:Automata Ver1.1a』第2クールノンクレジットオープニングムービー：LiSA「ブラックボックス」	アニプレックス チャンネル	Yoko Kanno	Lisa (NieR)	artist_mismatch	Y		1
yK8HfzDlOD4	Denzel Curry - Ultimate (feat. Juicy J) [OFFICIAL MUSIC VIDEO]	Denzel Curry	Denzel Curry	Ultimate	ok	Y		1
XSbZidsgMfw	Tyler The Creator - Yonkers	OFWGKTA	Tyler, the Creator	Yonkers	ok	Y		2
r071djbotkQ	Get By	Talib Kweli - Topic	Talib Kweli	Get By	ok	Y		1
gOMhN-hfMtY	Eminem - Stan (Long Version) ft. Dido	EminemVEVO	Eminem	Stan	ok	Y		2
0hH-Q6Wm_0s	Wu-Tang Clan - Triumph	WuTangClanVEVO	Wu-Tang Clan	Triumph	ok	Y		1
mrOTaDmxhKA	Move Bitch	Ludacris - Topic	Ludacris	Move Bitch	ok	Y		1
MJB5x_Nc-AM	Boogie Down Productions - South Bronx	DigitaL187	Boogie Down Productions	South Bronx	ok	Y		2
NEUX-HYRtUA	LL COOL J - I Need Love	LLCoolJVEVO	LL Cool J	I Need Love	ok	Y		2
e__Pp4FxsjU	You're The One That I Want (From “Grease”)	John Travolta - Topic	John Travolta & Olivia Newton-John	You're the One That I Want	ok	Y		7
UXYfAOCpaww	Kiss - Rock And Roll All Nite (Remastered)	KISStory	KISS	Rock and Roll All Nite	ok	Y		2
l0q7MLPo-u8	Simon & Garfunkel - The Sounds of Silence (Audio)	SimonGarfunkelVEVO	Simon & Garfunkel	The Sound of Silence	ok	Y		3
PP_JBPGkd-Y	Chic - Good Times (Original 12" Mix) (Official Vinyl Video)	RHINO	Chic	Good Times	ok	Y		2
_ZcmuKsyvzg	*NSYNC - Tearin' Up My Heart (Official Video)	NSYNCVEVO	*NSYNC	Tearin' Up My Heart	ok	Y		2
aUjAD7g2JWA	GIMS & DYSTINCT - SPIDER (Official Lyrics Video)	GIMS	Gims	Spider	ok	Y		1
CiCT4Iq0C2U	Theophilus Beckford - Easy Snappin	JABLESPANOL	Theophilus Beckford	Easy Snappin'	ok	Y		1
IzjwiSWjGTQ	Hearsay	The Gladiators - Topic	Gladiators	Hearsay	ok	Y		1
rZorUw0Mvf8	Heads High	Mr. Vegas - Topic	Mr. Vegas	Heads High	ok	Y		1
VWxwbXLCPnc	Eek-A-Mouse - Wa-Do-Dem	117 Equinox	Eek-A-Mouse	Wa-Do-Dem	ok	Y		1
F2tvCpxmnbw	She's Royal	Tarrus Riley - Topic	Tarrus Riley	She's Royal	ok	Y		1
oGYFobPWmck	War Ina Babylon	Max Romeo - Topic	Max Romeo	War Ina Babylon	ok	Y		1
B4UhOjS4ero	Pierpoljak - Je sais pas jouer (Clip)	Pierpoljak	Pierpoljak	Je sais pas jouer	ok	Y		1
5tKdHz4hq-8	Vasco Rossi - Siamo solo noi (Official Video)	VascoRossiVEVO	Vasco Rossi	Siamo solo noi	ok	Y		1
1q2_zOfuGcA	Victor Jara - Te Recuerdo Amanda (audio oficial)	Victor Jara - Música	Víctor Jara	Te Recuerdo Amanda	ok	Y		1
hLulFZMfYmY	Pino Daniele - Quando	Pino Daniele Collection	Pino Daniele	Quando	ok	Y		1
StRtFh01XUo	Vasco Rossi - Un Senso	VascoRossiVEVO	Vasco Rossi	Un senso	ok	Y		1
iyA3GntCNHI	GINO PAOLI - SENZA FINE	franscisc1	Gino Paoli	Senza fine	ok	Y		1
ZNzYr4U7Zs8	Soda Stereo - Cuando Pase el Temblor (Official Video)	SodaStereoVEVO	Soda Stereo	Cuando Pase el Temblor	ok	Y		1
F2E9K9w3KDc	JHAYCO - SCORPIO (Official Video)	JhayCortezVEVO	Jhayco	Tarot	title_mismatch	Y		1
DVRf6zoFbyE	Afterhours - Quello Che Non C'è	AfterhoursVEVO	Afterhours	Quello che non c'è	ok	Y		1
75fwUd-lX_o	sangiovanni - farfalle	sangiovanniVEVO	Sangiovanni	Farfalle	ok	Y		1
KewfYKJy8YU	Shakira - Loca ft. Dizzee Rascal	shakiraVEVO	Shakira	Loca	ok	Y		1
DYvfCLMGw9g	Bruno Lauzi - Ritornerai	Fritto/Misto	Bruno Lauzi	Ritornerai	ok	Y		1
buw2_7QhqpY	Nik Kershaw - Wouldn't It Be Good (Remastered)	Music Topic	Nik Kershaw	Wouldn't It Be Good	ok	Y		4
1l6lc4w2Og8	Hit the North	The Fall - Topic	The Fall	Hit the North	ok	Y		1
Bat1Rgt92GA	Damaged Goods	Gang Of Four - Topic	Gang of Four	Damaged Goods	ok	Y		1
DgD4x_SfyD8	Mantronix - Bassline	UPROXX	Mantronix	Bassline	ok	Y		1
g4myghLPLZc	Marquee Moon	Television - Topic	Television	Marquee Moon	ok	Y		1
9vbeilE0UrQ	led zeppelin kashmir	Rogeh Sead	Led Zeppelin	Kashmir	ok	Y		1
FcLmbd-s6gM	Thompson twins - hold me now	benny b	Thompson Twins	Hold Me Now	ok	Y		1
9JcJ5E1BloU	NewJeans (뉴진스) 'Hype Boy' Dance Practice	NewJeans	NewJeans	Hype Boy	ok	Y		1
2V_uAAAH-_Q	Doja Cat - Woman (Official Visualizer)	dojacatVEVO	Doja Cat	Woman	ok	Y		3
D-YDEyuDxWU	CKay - Love Nwantiti Remix ft. Joeboy & Kuami Eugene [Ah Ah Ah] [Official Music Video]	CKay	CKay	Love Nwantiti (ah ah ah)	ok	Y		4
z3YMxM1_S48	Moby - Natural Blues (Official Video)	mobyVEVO	Moby	Natural Blues	ok	Y		3
SdAcG24iI_w	Harry J Allstars - Liquidator	tes74	Harry J Allstars	Liquidator	ok	Y		1
Ob6GCjJae-8	god (지오디) - One Candle (촛불 하나)  Lyrics [Color Coded Han/Rom/Eng]	KSECTOR LYRICS	g.o.d	One Candle	ok	Y		1
kaBrWyCvdHg	Freddie McGregor - "Bobby Bobylon" [Official Audio]	Studio One	Freddie McGregor	Bobby Bobylon	ok	Y		1
pQ9R0w99Y8o	Central Cee - Doja	LatinHype	Central Cee	Doja	ok	Y		2
d_nVKjTxK1A	Tate McRae - you broke me first (MTV EMA 2020)	TateMcRaeVEVO	Tate McRae	you broke me first	ok	Y		1
1IUCyniCWzg	Billie Eilish - BIRDS OF A FEATHER (BILLIE BY FINNEAS)	BillieEilishVEVO	Billie Eilish	BIRDS OF A FEATHER	ok	Y		1
pQqQQSJuuPA	What You Know Bout Love	Pop Smoke - Topic	Pop Smoke	What You Know Bout Love	ok	Y		1
RNOTF-znQyw	John Denver - Annie's Song (Official Audio)	JohnDenverVEVO	John Denver	Annie's Song	ok	Y		1
6tsu2oeZJgo	Olivia Rodrigo - traitor (Lyric Video)	OliviaRodrigoVEVO	Olivia Rodrigo	traitor	ok	Y		1
DohcBXkt0HM	[MV] ADOY - Wonder	Bit More Than K-Pop  |  FLUXUS INC.	ADOY	Wonder	ok	Y		1
xaPNR-_Cfn0	Chappell Roan - HOT TO GO! (Official Music Video)	ChappellRoanVEVO	Chappell Roan	HOT TO GO!	ok	Y		1
ei6sTIAOePs	MEDUZA - Piece Of Your Heart	MeduzaVEVO	Meduza	Piece of Your Heart	ok	Y		1
vhNujgPvIdw	Teddy Swims - Lose Control	_Late_invibez.	Teddy Swims	Lose Control	ok	Y		2
zRI5uW6DLXg	Blumenkranz	Hiroyuki SAWANO - Topic	Hiroyuki Sawano	Blumenkranz	ok	Y		1
Vz6fCj1zLSg	1952 Vincent Black Lightning	The Del McCoury Band - Topic	Del McCoury	1952 Vincent Black Lightning	ok	Y		1
qfDVOM4yGM0	Aphex Twin - Blackbox Life Recorder 21f	Brendananis Monster	Aphex Twin	Blackbox Life Recorder 21f	ok	Y		1
EIz09kLzN9k	AKMU - ‘Love Lee’ M/V	AKMU	AKMU	Love Lee	ok	Y		1
ZXhPJEIlY50	Bobby Bare - Detroit City (Audio)	BobbyBareVEVO	Bobby Bare	Detroit City	ok	Y		1
xCfg-KQNNzw	Black Man Time	I-Roy - Topic	I-Roy	Black Man Time	ok	Y		1
oS1NfjLkdSM	Easton Corbin - A Little More Country Than That (Official Video)	ECorbinVEVO	Easton Corbin	A Little More Country Than That	ok	Y		1
hLaCo8JacEY	Gene Watson - Farewell Party	WhenCountryMusicWasCountry	Gene Watson	Farewell Party	ok	Y		1
_TG6jYh7U3c	My Wife Thinks You're Dead	Junior Brown - Topic	Junior Brown	My Wife Thinks You're Dead	ok	Y		1
j0WZmgoC9m0	Ralph Stanley - O Death	Folk & Bluegrass	Ralph Stanley	O Death	ok	Y		1
MiXp7mAqSlY	Jake Owen - Barefoot Blue Jean Night (AOL Sessions)	jakeowenVEVO	Jake Owen	Barefoot Blue Jean Night	ok	Y		1
cKw38eqVyNI	Foggy Mountain Breakdown	Earl Scruggs - Topic	Earl Scruggs	Foggy Mountain Breakdown	ok	Y		1
2XtELt8uUwM	Heize - You, Cloud, Rain (Audio)	K -World	Heize	You, Clouds, Rain	ok	Y		1
moCo3wIB2ts	House Of Lords - I Wanna Be Loved	Andre A	House of Lords	I Wanna Be Loved	ok	Y		1
ON0JZWSLnyY	Amanda Shires - Parking Lot Pirouette	ALRUTHERFORD	Amanda Shires	Parking Lot Pirouette	ok	Y		1
oFvHoyLpCoQ	GRAY - TMI [Official Video]	AOMGOFFICIAL	GRAY	TMI	ok	Y		1
SX3pn5_arII	Forever (Prod. by GRAY)	BewhY - Topic	BewhY	Forever	ok	Y		1
BJGDmGZjXxk	Manilla Road - Crystal Logic	Manilla Road Official	Manilla Road	Crystal Logic	ok	Y		1
v1vZO3DdvaM	Lost Reflection	Crimson Glory - Topic	Crimson Glory	Lost Reflection	ok	Y		1
cJnR0dwCJ0E	Lay It Down	Ratt - Topic	Ratt	Lay It Down	ok	Y		1
R7bXEuHpr_E	Don't Close Your Eyes	Kix - Topic	Kix	Don't Close Your Eyes	ok	Y		1
bMPlPJP2brw	Van Halen - Hot For Teacher	andrewragford89	Van Halen	Hot for Teacher	ok	Y		1
mnZIJC5Nn8w	The Road Goes On Forever	Robert Earl Keen - Topic	Robert Earl Keen	The Road Goes On Forever	ok	Y		1
E9eLz4DrwF8	Renegade	Styx - Topic	Styx	Renegade	ok	Y		1
4PHJjxhdlJA	I'll See You In My Dreams	Giant - Topic	Giant	I'll See You in My Dreams	ok	Y		1
WdVmG0Kqkds	Beyond the Black	Metal Church - Topic	Metal Church	Beyond the Black	ok	Y		1
fVQEnzixG4I	Dynamic Duo- Ring My Bell	Sean Choi	Dynamic Duo	Ring My Bell	ok	Y		1
0KpopBZYlHA	Victory - The Check's In The Mail (Official Video)(1986) From The Album Don't Get Mad, Get Even	Metaldog38's Home Of Metal	Victory	Don't Get Mad, Get Even	ok	N	not_embeddable	1
_md16sTcnPM	[직캠] 백예린(Yerin Baek) - Square 2017	cyidra	Baek Yerin	Square	ok	Y		1
jFkbj6uy-GQ	Chastain - For Those Who Dare (1990) (HD 60fps)	Master Noise Present (Hard 'n' Heavy in 60fps)	Chastain	The King of the World	title_mismatch	Y		1
z6RZMcME_3c	Axel Rudi Pell - Hot Wheels Lyrics	Yuk Kimbrell	Axel Rudi Pell	Wild Cards	title_mismatch	Y		1
ozthCOlyY6E	Wild Dogs - Man Against Machine	Bratislav Metulskie ॐ	Wild Dogs	Man Against Machine	ok	Y		1
7rrtRtrXT6o	Vicious Rumors - Don´t wait for me	Aelg 79	Vicious Rumors	Don't Wait for Me	ok	Y		1
8YarHCFGFYg	Lush - Sweetness And Light	Beauty Above All	Lush	Sweetness and Light	ok	Y		1
r2uNl0648zQ	Trixter - Give It To Me Good	TrixterVEVO	Trixter	Give It to Me Good	ok	Y		1
y65U8omaAq4	Princess Of The Dawn	Accept - Topic	Accept	Princess of the Dawn	ok	Y		1
BjrhukAsi9I	Thundersteel	Riot - Topic	Riot	Thundersteel	ok	Y		1
Tny1mL6qD1M	All for One	Raven - Topic	Raven	All for One	ok	Y		1
esuTkC-BrcU	Intro / Trial by Fire	Satan - Topic	Satan	Trial by Fire	ok	Y		1
4UyHF7gpsIU	Cold Day in Hell	Steeler - Topic	Steeler	Cold Day in Hell	ok	Y		1
GZl7N8sXyEo	Yoko Kanno + Seatbelts - "Tank!" (Full Performance) | Cowboy Bebop: Unlocked | Netflix Geeked	Still Watching Netflix	Yoko Kanno	Tank!	ok	Y		1
lzOAFeWv79c	Hiroshi Kitadani - We Are ! 	Okun Mizuki	Hiroshi Kitadani	We Are!	ok	Y		1
SJVc_W0pK1s	Game Show Tv Theme Music	Craig Riley - Topic	Générique TV	Thème principal	title_mismatch	Y		3
c_-cUdmdWgU	Sufjan Stevens - Chicago	Julo Krištof	Sufjan Stevens	Chicago	ok	Y		1
wit5HNfViIA	Jaurim - Hey Hey Hey	키다리	Jaurim	Hey Hey Hey	ok	Y		1
qpi9YXaChHI	FLOW - Sign	FLOWofficialVEVO	Flow	Sign	ok	Y		1
4HLVZhTey98	Cherry Filter (체리필터) - Flying Duck(오리날다)	zephna	Cherry Filter	Flying Duck	ok	Y		1
yhASu2OjEcQ	Hot Chip - Ready For The Floor	HotChipVEVO	Hot Chip	Ready for the Floor	ok	Y		1
pH9g-GdOXYM	My Bloody Valentine - Only Shallow	TONES' TUNES 	My Bloody Valentine	Only Shallow	ok	Y		1
QwquipMpsiQ	Kalafina - Magia	KalafinaVEVO	Kalafina	Magia	ok	Y		1
GbD1sZj8BbA	Dinosaur Jr. - Start Choppin'	Emmet	Dinosaur Jr.	Start Choppin'	ok	Y		1
NXisq5jOrPk	Editors - Munich	editorsTV	Editors	Munich	ok	Y		1
z39Tf_7cRJw	Adele - Chasing Pavements	Adele - Topic	Adele	Chasing Pavements	ok	Y		1
Lr58WHo2ndM	Smashing Pumpkins - 1979	nikolak29	Smashing Pumpkins	1979	ok	Y		1
hSJKqEIgT-I	Lugar Comum	Tiago Nacarato - Topic	Silva	Lugar Comum	artist_mismatch	Y		1
jkDLGRNIEYM	Os Paralamas Do Sucesso - Meu Erro	ParalamasVEVO	Os Paralamas do Sucesso	Meu Erro	ok	Y		1
rJWdfDPZ9Ck	Libianca - People (Official Video)	LibiancaVEVO	Libianca	People	ok	Y		2
TlGZai-wge4	Cássia Eller - Malandragem	CassiaEllerVEVO	Cássia Eller	Malandragem	ok	Y		1
auouKRLkids	RAUL SEIXAS - MALUCO BELEZA	berton60	Raul Seixas	Maluco Beleza	ok	Y		1
XFa73hlzR-4	Lulu Santos - Como uma Onda (Ao Vivo)	LuluSantosVEVO	Lulu Santos	Como Uma Onda (Tao Bem)	ok	Y		1
cxSzri346W0	Gostava Tanto De Você	Tim Maia - Topic	Tim Maia	Gostava Tanto de Você	ok	Y		1
ExyNoXhjCk4	Samba Da Benção	Bebel Gilberto - Topic	Bebel Gilberto	Samba da Bênção	ok	Y		1
j9UbE1slI-Q	Caetano Veloso - Sozinho	CaetanoVelosoVEVO	Caetano Veloso	Sozinho	ok	Y		1
syijvRWfQ68	Hercules And Love Affair - Blind	Anonymous Listener 13	Hercules and Love Affair	Blind	ok	Y		1
41cdcdtP8NU	Beto Guedes - Sol de Primavera (Ao Vivo)	BetoGuedesVEVO	Beto Guedes	Sol de Primavera	ok	Y		1
BPoLyuCCpm4	Maria Bethânia - Carcará	Biscoito Fino	Maria Bethânia	Carcará	ok	Y		1
A2jr18ZbkFc	Where Our Blue Is (Acoustic Version)	Tatsuya Kitani - Topic	Tatsuya Kitani	Where Our Blue Is	ok	Y		1
A8yHKhl4BXk	REI CASSIANO - CORAÇÃO VAGABUNDO	Rei Cassiano Oficial	Cassiano	Coração	ok	Y		1
CmB4sfoZkwo	Metamorfose Ambulante	Raul Seixas - Topic	Raul Seixas	Metamorfose Ambulante	ok	Y		1
tMWpm_GOLaA	Rubel - Quando Bate Aquela Saudade [Clipe Oficial]	Rubel	Rubel	Quando Bate Aquela Saudade	ok	Y		1
y7NJN0MFnTw	BaianaSystem - Lucro (Descomprimindo)	BaianaSystem	BaianaSystem	Lucro (Descomprimindo)	ok	Y		1
mU84ViJbIHc	Liniker e os Caramelows - Calmô	Liniker e os Caramelows	Liniker e os Caramelows	Calmô	ok	Y		1
xFG3daRNZeI	Marcelo D2 - Qual É?	MarceloD2VEVO	Marcelo D2	Qual É?	ok	Y		1
OWG5WYFAqJ8	Natiruts - Andei Só (Video Ao Vivo)	NatirutsVEVO	Natiruts	Andei Só	ok	Y		1
Z_qCLUzjff4	Pabllo Vittar - Indestrutível | Vídeo Clipe	Pabllo Vittar vevo	Pabllo Vittar	Indestrutível	ok	Y		1
ecp9tYx_Rqo	Banda Black Rio Frames - Maria Fumaça	Banda Black Rio Oficial	Banda Black Rio	Maria Fumaça	ok	Y		1
3sgSNd1yHf0	Equatorial	Lô Borges - Topic	Lô Borges	Equatorial	ok	Y		1
3oFOZ2dbY10	Você Não Soube Me Amar	Blitz - Topic	Blitz	Você Não Soube Me Amar	ok	Y		1
GfmcApqUt9k	ppcocaine - 3 Musketeers feat. NextYoungin ( Official Audio/ Lyric Video ) Prod. SpainDaGoat	ppcocaine inc	ppcocaine	3 Musketeers	ok	Y		1
RBIWEqvg6Ak	L'Algérino - Va Bene [Official Audio]	jétmir	L'Algérino	Va Bene	ok	Y		1
POaoiBN4VsA	The Fugees - Ready or Not (HQ)	NorthernLTS420	The Fugees	Ready or Not	ok	Y		1
FSovGgKiWeg	StaySolidRocky - Party Girl (Audio)	I don't Know	StaySolidRocky	Party Girl	ok	Y		1
Qds7M3jqtKA	Patrick Watson _ The Great Escape	Jainkeff	Patrick Watson	The Great Escape	ok	Y		1
WNP6bPDXTco	Need to Know	Doja Cat - Topic	Doja Cat	Need to Know	ok	Y		1
NcgEXwjAImo	Kim Petras - Coconuts (Lyric Video)	KimPetrasVEVO	Kim Petras	Coconuts	ok	Y		1
IOiKKIqhsFE	Head & Heart (feat. MNEK) (Extended Mix)	Joel Corry - Topic	Joel Corry	Head & Heart	ok	Y		2
XfndAriojx8	Lili Boniche - Alger Alger	Luther Lutherking	Lili Boniche	Alger Alger	ok	Y		1
AvYTRKRK2_U	Bouger bouger	Magic System - Topic	Magic System	Bouger Bouger	ok	Y		1
jF3gFi855Ag	Une chance qu’on s’a	Jean-Pierre Ferland - Topic	Jean-Pierre Ferland	Une chance qu'on s'a	ok	Y		1
pk1btLJQjTw	ATB x Topic x A7S - Your Love (9PM)	ATBVEVO	ATB, Topic & A7S	Your Love (9PM)	ok	Y		1
vBu2OXGWBFI	Rachid Taha - Ya Rayah	RachidTahaVEVO	Rachid Taha	Ya Rayah	ok	Y		1
KXZdwjvc4Kc	Bob Andy - I've Got To Go Back Home	jam1tune	Bob Andy	I've Got to Go Back Home	ok	Y		1
cUS8MA5vptA	Bob Marley & The Wailers - One Love / People Get Ready (Audio)	BobMarleyVEVO	Bob Marley & The Wailers	One Love / People Get Ready	ok	Y		1
53TPiSGhU4E	Bob Marley & The Wailers, Sarkodie - Stir It Up	BobMarleyVEVO	Bob Marley & The Wailers	Stir It Up	ok	Y		1
NXkud40eW00	Raïna Raï - Ya Zina	Raïna Raï officiel	Raïna Raï	Ya Zina	ok	Y		1
a1Luyo5Q-3c	Bob Marley & The Wailers - Iron Lion Zion (7" Edit / Audio)	BobMarleyVEVO	Bob Marley & The Wailers	Iron Lion Zion	ok	Y		1
oqVy6eRXc7Q	Bob Marley & The Wailers - Jamming (Official Music Video)	BobMarleyVEVO	Bob Marley & The Wailers	Jamming	ok	Y		1
H1O5hGhTwUc	My Conversation	The Uniques - Topic	The Uniques	My Conversation	ok	Y		1
bbqVg_23otg	Amerie - 1 Thing (Official Video)	AmerieVEVO	Amerie	1 Thing	ok	Y		1
lq4Hk5Jtg8o	The Tide is High	John Holt - Topic	John Holt	The Tide Is High	ok	Y		1
YggHq58iSWQ	Earl Sixteen - Malcolm X	HutxyShaAk	Earl Sixteen	Malcolm X	ok	Y		1
vGSqOZjCsgk	None Shall Escape The Judgement	Johnny Clarke - Topic	Johnny Clarke	None Shall Escape the Judgement	ok	Y		1
FCzElCx_LK8	ISAAC HAYES - Hyperbolicsyllabicsesquedalymistic	Mathieu Parro	Isaac Hayes	Hyperbolicsyllabicsesquedalymistic	ok	Y		1
TxiKw5bPmto	Tappa Zukie - Oh Lord	DISCOANONYMOUS	Tappa Zukie	Oh Lord	ok	Y		1
mZL49cZcJHQ	Prince Buster - al capone	deekomodska65	Prince Buster	Al Capone	ok	Y		1
LsogfgpIVbM	Annalisa - Mon Amour (Official Visual Art Video)	annalisaufficiale	Annalisa	Mon Amour	ok	Y		1
on9TXY8kYyk	Inner Circle- Bad Boys	bool	Inner Circle	Bad Boys	ok	Y		1
hRQg9DCkkxs	Delroy Wilson - Dancing Mood	koolroots1	Delroy Wilson	Dancing Mood	ok	Y		1
oR5rpFzaBaA	Sin Bandera - Kilometros	SinbanderaVEVO	Sin Bandera	Kilómetros	ok	Y		1
4E-1rkj60Z0	Lucio Dalla - Piazza Grande	jean61083	Lucio Dalla	Piazza Grande	ok	Y		1
XZrKeAqo-Ck	Alton Ellis - Rock Steady	Stefan Leijon	Alton Ellis	Rock Steady	ok	Y		1
ThA3luuqefg	Lucio Dalla - Come è profondo il mare	LUCIODALLAVEVO	Lucio Dalla	Com'è profondo il mare	ok	Y		1
jHjS1vRYjtY	Lucio Battisti - Una donna per amico (Official Audio)	LucioBattistiVEVO	Lucio Battisti	Una donna per amico	ok	Y		1
Ydo-yfPze30	Francesco De Gregori - Rimmel (Official Audio)	degregoriVEVO	Francesco De Gregori	Rimmel	ok	Y		1
eV_fsDWKtbs	Café Tacvba - Chilanga Banda (MTV Unplugged)	CafeTacubaVEVO	Café Tacvba	Chilanga Banda	ok	Y		1
e9XimiSWhp4	Ricky Martin - Vente Pa' Ca (Premio Lo Nuestro 2017)	RickyMartinVEVO	Ricky Martin	Vente Pa' Ca	ok	Y		1
4I25nV9hXGA	Shakira, Rauw Alejandro - Te Felicito (Official Video)	shakiraVEVO	Shakira	Te Felicito	ok	Y		1
Ryx-GavaRw0	Eros Ramazzotti - Un'Altra Te	ErosRamazzottiVEVO	Eros Ramazzotti	Un'altra te	ok	Y		1
ryC-SRkCcDg	Roland Alphonso - Phoenix City	RudieSounds	Roland Alphonso	Phoenix City	ok	Y		1
lka4awAnubo	TWINKLE BROTHERS - Never Get Burn	Bionic Dub	Twinkle Brothers	Never Get Burn	ok	Y		1
cBmKC6xoCBU	Silver Machine	Hawkwind - Topic	Hawkwind	Silver Machine	ok	Y		1
mL744BARRG4	Could You Be the One?	Hüsker Dü - Topic	Hüsker Dü	Could You Be the One?	ok	Y		1
yaHEfJApEVM	Dixie Chicken	Little Feat - Topic	Little Feat	Dixie Chicken	ok	Y		1
kk332D00vuY	Vecchio Frac	Domenico Modugno - Topic	Domenico Modugno	Vecchio frac	ok	Y		1
xby5467EbdU	Maggot Brain	Funkadelic - Topic	Funkadelic	Maggot Brain	ok	Y		1
gyt8xs_6MrE	Renato Carosone - O Sarracino	Fibonacci Prower	Renato Carosone	'O sarracino	ok	Y		2
8kiiwnWaAVA	Can't Get Enough (Single Edit) (2015 Remaster)	Bad Company - Topic	Bad Company	Can't Get Enough	ok	Y		1
pbbIAwAqBTk	Bastards of Young	The Replacements - Topic	The Replacements	Bastards of Young	ok	Y		1
n1oKv_Yaaeo	Alla Fiera Dell'Est	Angelo Branduardi - Topic	Angelo Branduardi	Alla fiera dell'est	ok	Y		1
0jdQk7CNB0s	Rod Stewart - Sailing	Hülya Ünalmış Video Creations	Rod Stewart	Sailing	ok	Y		1
ueHtee_rUik	Eros Ramazzotti - Dolce Barbara	Alex18Arad	Eros Ramazzotti	Dolce Barbara	ok	Y		1
DBoG-HlOCXs	Dinosaur Jr. - Freak Scene	Emmet	Dinosaur Jr.	Freak Scene	ok	Y		1
V6HRvViYk8o	Debbie Davis, Lebo M. - L'histoire de la vie (De "Le Roi Lion"/Bande Originale Française du Film)	disneymusicfrVEVO	Disney	Le Cycle de la vie (Le Roi Lion)	ok	Y		1
g5OsC4beCzs	Alive (2004 Remix)	Pearl Jam - Topic	Pearl Jam	Alive	ok	Y		1
sbtn6Beoz_M			TWICE	The Feels	removed	N	video_removed	1
zY4MlsrlqNU	Céline Dion  ;  Ziggy	chanteurspopulaire	Céline Dion	Ziggy	ok	Y		1
P9DM8pAHN54	[4K] TWICE - LIKEY	K-contents Voyage	TWICE	Likey	ok	Y		1
9hdECj67Pow	Sognami	Biagio Antonacci - Topic	Biagio Antonacci	Sognami	ok	Y		1
MLpv_HtEaks	The Message	Grandmaster Flash - Topic	Grandmaster Flash	The Message	ok	Y		1
m4_9TFeMfJE	Doja Cat - Paint The Town Red (Official Video)	dojacatVEVO	Doja Cat	Paint the Town Red	ok	Y		3
CDjDgTGbvuc	JIKJIN	TREASURE - Topic	TREASURE	JIKJIN	ok	Y		1
LacWLxx0y5g	BLACKPINK - Whistle (Color Coded Lyrics Eng/Rom/Han/가사)	cutegorami	BLACKPINK	Whistle	ok	Y		1
0iNx70rhLks	You Were Beautiful (English Version)	DAY6 - Topic	DAY6	You Were Beautiful	ok	Y		1
d7XTRW_PeWw	EXO - LOVE SHOT [HAN|ROM|ENG Color Coded Lyrics]	krystalized	EXO	Love Shot	ok	Y		1
195tL4wrhsk	[Dance] CHUNG HA 청하 'Snapping' Choreography Video	CHUNG HA_Official	CHUNG HA	Snapping	ok	Y		1
e91HyUPLaMM	ELEVEN	IVE	IVE	ELEVEN	ok	Y		1
